Status Conciliação;Data Crédito;Administradora;Estabelecimento;Parcela;Valor Bruto;Valor Desconto;Valor Desconto Antecipado;Valor Pago;Status Pagamento;Bandeira;Data Resumo;Nº Resumo;Produto;Banco;Agência;Conta;Ident. Transação;Ponto de Venda;Tipo de Venda;Forma de Pagamento;Status Conc. Bancaria;Taxa (%);Total de Parcelas;CNPJ
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;40,90;1,18;0,00;39,30;Pago;Sodexo Alimentação;2025-01-23;0000491341;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;174,50;5,03;0,00;167,67;Pago;Sodexo Alimentação;2025-01-22;0000467363;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JANDIRA;1;117,17;3,37;0,00;112,59;Pago;Sodexo Alimentação;2025-01-23;0000744932;Sodexo alimentação;Banco Santander;2271;13004406;;1531111;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0022-21
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;179,44;5,17;0,00;172,42;Pago;Sodexo Alimentação;2025-01-18;0000425852;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;45,44;1,31;0,00;43,66;Pago;Sodexo Alimentação;2025-01-21;0000428496;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;115,90;3,34;0,00;111,37;Pago;Sodexo Alimentação;2025-01-21;0000479368;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTO AMARO - NAÇÕES;1;50,94;1,47;0,00;48,95;Pago;Sodexo Alimentação;2025-01-18;0000766353;Sodexo alimentação;Banco Santander;2271;13004406;;1585220;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0021-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;64,46;1,86;0,00;61,94;Pago;Sodexo Alimentação;2025-01-20;0000781069;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ;1;22,78;0,66;0,00;21,89;Pago;Sodexo Alimentação;2025-01-20;0000429728;Sodexo alimentação;Banco Santander;2271;13004406;;1585193;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0007-92
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;31,74;0,91;0,00;30,50;Pago;Sodexo Alimentação;2025-01-21;0000778513;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO TAIPAS;1;160,00;4,61;0,00;153,74;Pago;Sodexo Alimentação;2025-01-22;0000760347;Sodexo alimentação;Banco Santander;2271;13004406;;1585223;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0025-74
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JANDIRA;1;155,24;4,47;0,00;149,17;Pago;Sodexo Alimentação;2025-01-19;0000446146;Sodexo alimentação;Banco Santander;2271;13004406;;1531111;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0022-21
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;71,06;2,05;0,00;68,28;Pago;Sodexo Alimentação;2025-01-19;0000713735;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO IPIRANGA;1;131,71;3,79;0,00;126,56;Pago;Sodexo Alimentação;2025-01-22;0000488217;Sodexo alimentação;Banco Santander;2271;13004406;;1585202;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0010-98
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SOROCABA;1;5,69;0,16;0,00;5,47;Pago;Sodexo Alimentação;2025-01-18;0000744022;Sodexo alimentação;Banco Santander;2271;13004406;;1585218;Voucher à Vista;Antecipado;Não Conciliado;2,81;1;05.800.256/0017-64
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;353,51;10,18;0,00;339,69;Pago;Sodexo Alimentação;2025-01-20;0000738703;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO STO. ANDRÉ II;1;184,41;5,31;0,00;177,68;Pago;Sodexo Alimentação;2025-01-17;0000425845;Sodexo alimentação;Banco Santander;2271;13004406;;2247967;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0040-03
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;208,87;6,01;0,00;200,71;Pago;Sodexo Alimentação;2025-01-21;0000780876;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;90,02;2,59;0,00;86,50;Pago;Sodexo Alimentação;2025-01-18;0000798344;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0001-05
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FRANCO DA ROCHA;1;71,09;2,05;0,00;68,31;Pago;Sodexo Gift Pass;2025-01-19;0000801685;Sodexo gift pass;Banco Santander;2271;13004406;;1585215;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0016-83
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;51,48;1,48;0,00;49,47;Pago;Sodexo Alimentação;2025-01-23;0000779323;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;223,93;6,45;0,00;215,17;Pago;Sodexo Alimentação;2025-01-18;0000767881;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;71,72;2,07;0,00;68,91;Pago;Sodexo Alimentação;2025-01-23;0000461500;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO INDAIATUBA;1;195,19;5,62;0,00;187,56;Pago;Sodexo Alimentação;2025-01-23;0000408302;Sodexo alimentação;Banco Santander;2271;13004406;;3069095;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0050-85
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;154,20;4,44;0,00;148,17;Pago;Sodexo Alimentação;2025-01-23;0000458612;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;71,54;2,06;0,00;68,92;Pago;Sodexo Alimentação;2025-01-17;0000766083;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;26,86;0,77;0,00;25,81;Pago;Sodexo Alimentação;2025-01-23;0000479668;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;73,85;2,13;0,00;70,96;Pago;Sodexo Alimentação;2025-01-21;0000528213;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARULHOS;1;149,91;4,32;0,00;144,05;Pago;Sodexo Alimentação;2025-01-21;0000789899;Sodexo alimentação;Banco Santander;2271;13004406;;1585198;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0009-54
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;18,56;0,53;0,00;17,84;Pago;Sodexo Alimentação;2025-01-18;0000414516;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,86;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO INDAIATUBA;1;206,97;5,96;0,00;198,88;Pago;Sodexo Alimentação;2025-01-20;0000408284;Sodexo alimentação;Banco Santander;2271;13004406;;3069095;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0050-85
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;50,84;1,46;0,00;48,99;Pago;Sodexo Alimentação;2025-01-17;0000766070;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;132,31;3,81;0,00;127,48;Pago;Sodexo Alimentação;2025-01-17;0000829653;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;180,00;5,18;0,00;172,96;Pago;Sodexo Alimentação;2025-01-20;0000422452;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO INDAIATUBA;1;47,24;1,36;0,00;45,52;Pago;Sodexo Alimentação;2025-01-17;0000707870;Sodexo alimentação;Banco Santander;2271;13004406;;3069095;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0050-85
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO IPIRANGA;1;14,48;0,42;0,00;13,95;Pago;Sodexo Alimentação;2025-01-17;0000786698;Sodexo alimentação;Banco Santander;2271;13004406;;1585202;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0010-98
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;319,56;9,20;0,00;307,07;Pago;Sodexo Alimentação;2025-01-18;0000437779;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ATIBAIA;1;8,49;0,24;0,00;8,16;Pago;Sodexo Alimentação;2025-01-20;0000448768;Sodexo alimentação;Banco Santander;2271;13004406;;1634305;Voucher à Vista;Antecipado;Não Conciliado;2,83;1;05.800.256/0018-45
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;57,73;1,66;0,00;55,48;Pago;Sodexo Alimentação;2025-01-19;0000767885;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ATIBAIA;1;870,00;25,06;0,00;835,97;Pago;Sodexo Alimentação;2025-01-23;0000746015;Sodexo alimentação;Banco Santander;2271;13004406;;1634305;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0018-45
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VALINHOS;1;75,84;2,18;0,00;72,88;Pago;Sodexo Alimentação;2025-01-22;0000727964;Sodexo alimentação;Banco Santander;2271;13004406;;2634390;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0042-75
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;113,72;3,28;0,00;109,27;Pago;Sodexo Alimentação;2025-01-18;0000414506;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;105,01;3,02;0,00;100,91;Pago;Sodexo Alimentação;2025-01-19;0000439663;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTANA;1;84,84;2,44;0,00;81,53;Pago;Sodexo Alimentação;2025-01-20;0000737174;Sodexo alimentação;Banco Santander;2271;13004406;;2598127;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0043-56
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;50,00;1,44;0,00;48,04;Pago;Sodexo Alimentação;2025-01-19;0000525821;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPO LIMPO;1;24,92;0,72;0,00;23,94;Pago;Sodexo Alimentação;2025-01-20;0000829698;Sodexo alimentação;Banco Santander;2271;13004406;;1585192;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0005-20
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;113,61;3,27;0,00;109,17;Pago;Sodexo Gift Pass;2025-01-19;0000490208;Sodexo gift pass;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BRASILANDIA;1;59,80;1,72;0,00;57,62;Pago;Sodexo Alimentação;2025-01-17;0000780816;Sodexo alimentação;Banco Santander;2271;13004406;;1634363;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0027-36
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;14,79;0,43;0,00;14,21;Pago;Sodexo Alimentação;2025-01-19;0000779616;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,91;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;34,59;1,00;0,00;33,23;Pago;Sodexo Alimentação;2025-01-19;0000482129;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MARECHAL TITO;1;55,88;1,61;0,00;53,69;Pago;Sodexo Alimentação;2025-01-23;0000469780;Sodexo alimentação;Banco Santander;2271;13004406;;1585205;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0011-79
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;21,55;0,62;0,00;20,71;Pago;Sodexo Alimentação;2025-01-18;0000478860;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO BUTANTÃ;1;45,27;1,30;0,00;43,50;Pago;Sodexo Alimentação;2025-01-20;0000798352;Sodexo alimentação;Banco Santander;2271;13004406;;880485;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0001-05
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;187,95;5,41;0,00;180,60;Pago;Sodexo Alimentação;2025-01-20;0000439677;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;70,34;2,03;0,00;67,59;Pago;Sodexo Alimentação;2025-01-18;0000407813;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;50,06;1,44;0,00;48,23;Pago;Sodexo Alimentação;2025-01-17;0000458544;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO OSASCO;1;59,02;1,70;0,00;56,71;Pago;Sodexo Alimentação;2025-01-19;0000482130;Sodexo alimentação;Banco Santander;2271;13004406;;1585189;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0004-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;20,22;0,58;0,00;19,43;Pago;Sodexo Alimentação;2025-01-18;0000461102;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO GUARUJA;1;118,52;3,41;0,00;113,89;Pago;Sodexo Alimentação;2025-01-23;0000525861;Sodexo alimentação;Banco Santander;2271;13004406;;1585214;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0014-11
Conciliado Automático;2025-01-24;Sodexo;ROLDAO LIMEIRA                ;1;52,76;1,52;0,00;50,70;Pago;Sodexo Alimentação;2025-01-22;0000476730;Sodexo alimentação;Banco Santander;2271;13004406;;1724903;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0033-84
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;114,43;3,29;0,00;110,26;Pago;Sodexo Alimentação;2025-01-17;0000478846;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE;1;106,28;3,06;0,00;102,12;Pago;Sodexo Alimentação;2025-01-18;0000766087;Sodexo alimentação;Banco Santander;2271;13004406;;1585208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0012-50
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CUPECÊ;1;28,00;0,81;0,00;26,90;Pago;Sodexo Alimentação;2025-01-18;0000475832;Sodexo alimentação;Banco Santander;2271;13004406;;1585221;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0024-93
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SÃO JOSÉ;1;36,82;1,06;0,00;35,38;Pago;Sodexo Alimentação;2025-01-21;0000458585;Sodexo alimentação;Banco Santander;2271;13004406;;1634325;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0026-55
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTO AMARO - NAÇÕES;1;49,99;1,44;0,00;48,03;Pago;Sodexo Alimentação;2025-01-19;0000766358;Sodexo alimentação;Banco Santander;2271;13004406;;1585220;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0021-40
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SOROCABA;1;118,68;3,42;0,00;114,04;Pago;Sodexo Alimentação;2025-01-18;0000744024;Sodexo alimentação;Banco Santander;2271;13004406;;1585218;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0017-64
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO CAMPINAS;1;9,29;0,27;0,00;8,92;Pago;Sodexo Alimentação;2025-01-18;0000738676;Sodexo alimentação;Banco Santander;2271;13004406;;2271068;Voucher à Vista;Antecipado;Não Conciliado;2,91;1;05.800.256/0037-08
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;4,88;0,14;0,00;4,69;Pago;Sodexo Alimentação;2025-01-23;0000764926;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO C.TIRADENTES;1;53,57;1,54;0,00;51,48;Pago;Sodexo Alimentação;2025-01-18;0000778490;Sodexo alimentação;Banco Santander;2271;13004406;;1605723;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0015-00
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOGI GUAÇU;1;4,98;0,14;0,00;4,79;Pago;Sodexo Alimentação;2025-01-21;0000407831;Sodexo alimentação;Banco Santander;2271;13004406;;2906959;Voucher à Vista;Antecipado;Não Conciliado;2,81;1;05.800.256/0048-60
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;66,14;1,90;0,00;63,56;Pago;Sodexo Alimentação;2025-01-23;0000457138;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SALTO;1;16,90;0,49;0,00;16,24;Pago;Sodexo Alimentação;2025-01-19;0000414519;Sodexo alimentação;Banco Santander;2271;13004406;;2786800;Voucher à Vista;Antecipado;Não Conciliado;2,90;1;05.800.256/0047-80
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO ITÚ;1;86,67;2,50;0,00;83,50;Pago;Sodexo Alimentação;2025-01-17;0000713718;Sodexo alimentação;Banco Santander;2271;13004406;;2856208;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0049-41
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO TAIPAS;1;19,81;0,57;0,00;19,04;Pago;Sodexo Alimentação;2025-01-21;0000458898;Sodexo alimentação;Banco Santander;2271;13004406;;1585223;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0025-74
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO VILA EMA;1;70,00;2,02;0,00;67,44;Pago;Sodexo Alimentação;2025-01-17;0000767867;Sodexo alimentação;Banco Santander;2271;13004406;;2061684;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0036-27
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO PRAIA GRANDE II;1;45,56;1,31;0,00;43,78;Pago;Sodexo Alimentação;2025-01-18;0000711273;Sodexo alimentação;Banco Santander;2271;13004406;;2923619;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0053-28
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO FREGUESIA Ó;1;85,82;2,47;0,00;82,69;Pago;Sodexo Alimentação;2025-01-16;0000461426;Sodexo alimentação;Banco Santander;2271;13004406;;1585181;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0002-88
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO MOOCA;1;42,43;1,22;0,00;40,88;Pago;Sodexo Alimentação;2025-01-17;0000457090;Sodexo alimentação;Banco Santander;2271;13004406;;1585185;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0003-69
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO SANTOS;1;70,00;2,02;0,00;67,26;Pago;Sodexo Alimentação;2025-01-18;0000779283;Sodexo alimentação;Banco Santander;2271;13004406;;1716808;Voucher à Vista;Antecipado;Não Conciliado;2,89;1;05.800.256/0029-06
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAI;1;32,06;0,92;0,00;30,81;Pago;Sodexo Alimentação;2025-01-23;0000792465;Sodexo alimentação;Banco Santander;2271;13004406;;1585196;Voucher à Vista;Antecipado;Não Conciliado;2,87;1;05.800.256/0008-73
Conciliado Automático;2025-01-24;Sodexo;ROLDÃO JUNDIAÍ III;1;37,88;1,09;0,00;36,40;Pago;Sodexo Alimentação;2025-01-23;0000721124;Sodexo alimentação;Banco Santander;2271;13004406;;2836544;Voucher à Vista;Antecipado;Não Conciliado;2,88;1;05.800.256/0052-47
